,日期,Close,價平買權次週每日結算價,價平買權近週每日結算價,價平賣權次週每日結算價,價平賣權近週每日結算價,Implied volatility of Call,Implied volatility of Put,Signal of Long Call,Signal of Long Put,Signal of Long Call_E,Signal of Long Put_E,策略累積資金(金額),進場口數,策略近週報酬(點數),Call進場口數,Put進場口數,Call策略近週報酬(點數),Put策略近週報酬(點數)
591,2022-06-28,14272,,425.0,,2.4,,,0,0,1,0,1599770.0,3.0,-0.0,6.0,6.0,-85.0,4.1
592,2022-06-29,13880,244.0,261.0,128.0,0.1,0.31734947275508724,0.16647841193709492,1,0,1,0,1551260.0,3.0,-0.0,6.0,6.0,-164.0,2.3
593,2022-06-30,13431,,74.0,,350.0,,,0,0,1,0,1431860.0,3.0,0.0,6.0,6.0,-173.0,-225.0
594,2022-07-01,13408,,8.8,,735.0,,,0,0,1,0,1296800.0,3.0,0.0,6.0,6.0,-65.2,-385.0
595,2022-07-04,13465,,2.4,,750.0,,,0,0,1,0,1290380.0,3.0,0.0,6.0,6.0,-6.4,-15.0
596,2022-07-05,13135,,1.0,,665.0,,,0,0,1,0,1315460.0,3.0,-0.0,6.0,6.0,-1.4,85.0
597,2022-07-06,13443,310.0,0.4,180.0,1050.0,0.41629665002402044,0.24172063549781836,1,1,1,1,1199780.0,3.0,0.0,5.0,6.0,-0.6,-385.0
598,2022-07-07,13588,,490.0,,57.0,,,0,0,1,1,1244030.0,3.0,-126.0,5.0,6.0,177.0,0.0
599,2022-07-08,13534,,600.0,,21.5,,,0,0,1,1,1271530.0,3.0,-35.5,5.0,6.0,110.0,0.0
600,2022-07-11,13170,,525.0,,9.9,,,0,0,1,1,1252780.0,3.0,-11.6,5.0,6.0,-75.0,0.0
601,2022-07-12,13537,,204.0,,38.0,,,0,0,1,1,1172530.0,3.0,28.1,5.0,6.0,-321.0,-0.0
602,2022-07-13,13642,217.0,580.0,191.0,0.2,0.28715680299010665,0.25275091876087724,0,1,0,1,1266530.0,2.0,-37.8,5.0,6.0,376.0,0.0
603,2022-07-14,13735,,247.0,,114.0,,,0,0,0,1,1266530.0,2.0,-80.0,5.0,6.0,-0.0,-0.0
604,2022-07-15,13903,,275.0,,51.0,,,0,0,0,1,1266530.0,2.0,-63.0,5.0,6.0,0.0,0.0
605,2022-07-18,13934,,400.0,,8.0,,,0,0,0,1,1266530.0,2.0,-43.0,5.0,6.0,0.0,0.0
606,2022-07-19,14021,,432.0,,1.5,,,0,0,0,1,1266530.0,2.0,-6.5,5.0,6.0,0.0,0.0
607,2022-07-20,14156,236.0,462.0,114.0,0.1,0.3009600635409142,0.1453790137443399,1,0,1,0,1266530.0,2.0,-1.4,5.0,5.0,0.0,0.0
608,2022-07-21,14164,,304.0,,47.0,,,0,0,1,0,1298780.0,2.0,0.0,5.0,5.0,65.0,64.0
609,2022-07-22,14202,,296.0,,34.0,,,0,0,1,0,1300030.0,2.0,-0.0,5.0,5.0,-8.0,13.0
610,2022-07-25,14116,,319.0,,13.5,,,0,0,1,0,1310905.0,2.0,-0.0,5.0,5.0,23.0,20.5
611,2022-07-26,14200,,216.0,,8.4,,,0,0,1,0,1286430.0,2.0,-0.0,5.0,5.0,-103.0,5.1
612,2022-07-27,14242,215.0,286.0,115.0,0.1,0.2725240907739206,0.14576869971628312,0,0,0,0,1306005.0,2.0,-0.0,5.0,5.0,70.0,8.3
613,2022-07-28,14349,,222.0,,78.0,,,0,0,0,0,1314505.0,2.0,0.0,5.0,5.0,-0.0,34.0
614,2022-07-29,14279,,276.0,,30.0,,,0,0,0,0,1326505.0,2.0,-0.0,5.0,5.0,0.0,48.0
615,2022-08-01,14054,,213.0,,28.5,,,0,0,0,0,1326880.0,2.0,-0.0,5.0,5.0,-0.0,1.5
616,2022-08-02,14081,,65.0,,119.0,,,0,0,0,0,1304255.0,2.0,0.0,5.0,5.0,-0.0,-90.5
617,2022-08-03,14063,199.0,0.1,160.0,43.0,0.2554538900726244,0.2053900623699493,0,1,0,1,1323255.0,2.0,-0.0,5.0,5.0,-0.0,76.0
618,2022-08-04,14420,,170.0,,148.0,,,0,0,0,1,1323255.0,2.0,-15.0,5.0,5.0,0.0,-0.0
619,2022-08-05,14370,,405.0,,23.0,,,0,0,0,1,1323255.0,2.0,-125.0,5.0,5.0,0.0,0.0
620,2022-08-08,14425,,349.0,,10.5,,,0,0,0,1,1323255.0,2.0,-12.5,5.0,5.0,-0.0,0.0
621,2022-08-09,14287,,390.0,,1.4,,,0,0,0,1,1323255.0,2.0,-9.1,5.0,5.0,0.0,0.0
622,2022-08-10,14593,166.0,295.0,140.0,0.3,0.20535294071645102,0.17318922711025989,0,1,0,1,1323255.0,2.0,-1.1,5.0,5.0,-0.0,0.0
623,2022-08-11,14683,,362.0,,23.0,,,0,0,0,1,1323255.0,2.0,-120.0,5.0,5.0,0.0,-0.0
624,2022-08-12,14794,,432.0,,8.1,,,0,0,0,1,1323255.0,2.0,-14.9,5.0,5.0,0.0,0.0
625,2022-08-15,14834,,540.0,,2.1,,,0,0,0,1,1323255.0,2.0,-6.0,5.0,5.0,0.0,0.0
626,2022-08-16,14843,,580.0,,0.7,,,0,0,0,1,1323255.0,2.0,-1.4,5.0,5.0,0.0,0.0
627,2022-08-17,14781,164.0,600.0,85.0,0.1,0.20029838700265964,0.10381318838552481,0,0,0,0,1323255.0,2.0,-0.6,5.0,5.0,0.0,0.0
628,2022-08-18,14818,,115.0,,99.0,,,0,0,0,0,1319005.0,2.0,0.0,5.0,5.0,-0.0,-17.0
629,2022-08-19,14643,,118.0,,64.0,,,0,0,0,0,1327755.0,2.0,-0.0,5.0,5.0,0.0,35.0
630,2022-08-22,14492,,20.5,,143.0,,,0,0,0,0,1308005.0,2.0,0.0,5.0,5.0,-0.0,-79.0
631,2022-08-23,14499,,0.9,,270.0,,,0,0,0,0,1276255.0,2.0,0.0,5.0,5.0,-0.0,-127.0
632,2022-08-24,14634,173.0,0.1,99.0,253.0,0.21341280466285162,0.12212640266833705,0,0,0,0,1280505.0,2.0,-0.0,5.0,5.0,-0.0,17.0
633,2022-08-25,14705,,249.0,,37.5,,,0,0,0,0,1295130.0,2.0,-0.0,5.0,5.0,0.0,58.5
634,2022-08-26,14284,,289.0,,20.0,,,0,0,0,0,1299505.0,2.0,-0.0,5.0,5.0,0.0,17.5
635,2022-08-29,14413,,33.0,,169.0,,,0,0,0,0,1262255.0,2.0,0.0,5.0,5.0,-0.0,-149.0
636,2022-08-30,14506,,43.5,,52.0,,,0,0,0,0,1291505.0,2.0,-0.0,5.0,5.0,0.0,117.0
637,2022-08-31,14201,192.0,78.0,119.0,0.2,0.2440729903901357,0.15127440550221952,0,0,0,0,1304455.0,2.0,-0.0,5.0,5.0,0.0,51.8
638,2022-09-01,14062,,62.0,,287.0,,,0,0,0,0,1261705.0,2.0,0.0,5.0,5.0,-0.0,-171.0
639,2022-09-02,14077,,20.0,,381.0,,,0,0,0,0,1238205.0,2.0,0.0,5.0,5.0,-0.0,-94.0
640,2022-09-05,14099,,3.6,,356.0,,,0,0,0,0,1244455.0,2.0,-0.0,5.0,5.0,-0.0,25.0
641,2022-09-06,13821,,1.6,,333.0,,,0,0,0,0,1250205.0,2.0,-0.0,5.0,5.0,-0.0,23.0
642,2022-09-07,14009,186.0,0.2,144.0,585.0,0.23968631021227382,0.18556359500305072,0,1,0,1,1187205.0,2.0,0.0,5.0,5.0,-0.0,-252.0
643,2022-09-08,14261,,272.0,,50.0,,,0,0,0,1,1187205.0,2.0,-97.0,5.0,5.0,0.0,0.0
644,2022-09-12,14339,,475.0,,3.2,,,0,0,0,1,1187205.0,2.0,-46.8,5.0,5.0,0.0,0.0
645,2022-09-13,14042,,555.0,,0.7,,,0,0,0,1,1187205.0,2.0,-2.5,5.0,5.0,0.0,0.0
646,2022-09-14,14106,179.0,316.0,151.0,0.1,0.22907968241902332,0.19324598907973475,0,1,0,1,1187205.0,2.0,-0.6,5.0,5.0,-0.0,0.0
647,2022-09-15,13949,,189.0,,98.0,,,0,0,0,1,1187205.0,2.0,-56.0,5.0,5.0,-0.0,-0.0
648,2022-09-16,13884,,86.0,,152.0,,,0,0,0,1,1187205.0,2.0,54.0,5.0,5.0,-0.0,-0.0
649,2022-09-19,14022,,33.5,,165.0,,,0,0,0,1,1187205.0,2.0,13.0,5.0,5.0,-0.0,-0.0
650,2022-09-20,13905,,56.0,,45.0,,,0,0,0,1,1187205.0,2.0,-120.0,5.0,5.0,0.0,0.0
651,2022-09-21,13733,201.0,0.1,170.0,148.0,0.2642214419049133,0.22347087126286205,0,1,0,1,1187205.0,2.0,103.0,5.0,5.0,-0.0,-0.0
652,2022-09-22,13612,,70.0,,212.0,,,0,0,0,1,1187205.0,2.0,39.0,5.0,5.0,0.0,-0.0
653,2022-09-23,13256,,19.5,,281.0,,,0,0,0,1,1187205.0,2.0,69.0,5.0,5.0,-0.0,-0.0
654,2022-09-26,13309,,1.9,,615.0,,,0,0,0,1,1187205.0,2.0,334.0,5.0,5.0,-0.0,-0.0
655,2022-09-27,13009,,0.6,,570.0,,,0,0,0,1,1187205.0,2.0,-45.0,5.0,5.0,-0.0,0.0
656,2022-09-28,13017,197.0,0.2,175.0,900.0,0.2732075785897258,0.24269708757970565,0,1,0,1,1187205.0,2.0,330.0,5.0,5.0,-0.0,-0.0
657,2022-09-29,12888,,172.0,,143.0,,,0,0,0,1,1187205.0,2.0,-35.0,5.0,5.0,0.0,0.0
658,2022-09-30,12797,,101.0,,195.0,,,0,0,0,1,1187205.0,2.0,52.0,5.0,5.0,-0.0,-0.0
659,2022-10-03,13087,,37.5,,224.0,,,0,0,0,1,1187205.0,2.0,29.0,5.0,5.0,-0.0,-0.0
660,2022-10-04,13308,,125.0,,29.5,,,0,0,0,1,1187205.0,2.0,-194.5,5.0,5.0,0.0,0.0
661,2022-10-05,13365,145.0,322.0,130.0,0.1,0.1958558103398553,0.1755948644426289,0,1,0,1,1187205.0,2.0,-29.4,5.0,5.0,0.0,0.0
662,2022-10-06,13182,,174.0,,93.0,,,0,0,0,1,1187205.0,2.0,-40.0,5.0,5.0,-0.0,-0.0
663,2022-10-07,12584,,72.0,,178.0,,,0,0,0,1,1187205.0,2.0,85.0,5.0,5.0,-0.0,-0.0
664,2022-10-11,12566,,0.9,,690.0,,,0,0,0,1,1187205.0,2.0,512.0,5.0,5.0,-0.0,-0.0
665,2022-10-12,12363,212.0,0.2,188.0,710.0,0.30956326073112445,0.27451836328986506,1,1,1,1,1187205.0,3.0,20.0,5.0,5.0,-0.0,-0.0
666,2022-10-13,12662,,113.0,,296.0,,,0,0,1,1,1161705.0,3.0,105.0,5.0,5.0,-102.0,0.0
667,2022-10-14,12472,,213.0,,95.0,,,0,0,1,1,1186705.0,3.0,-201.0,5.0,5.0,100.0,0.0
668,2022-10-17,12594,,72.0,,146.0,,,0,0,1,1,1151455.0,3.0,51.0,5.0,5.0,-141.0,-0.0
669,2022-10-18,12477,,102.0,,52.0,,,0,0,1,1,1158955.0,3.0,-94.0,5.0,5.0,30.0,0.0
670,2022-10-19,12413,195.0,0.1,168.0,51.0,0.28359284982789035,0.24432614754402862,0,1,0,1,1133480.0,3.0,-1.0,5.0,5.0,-101.9,0.0
671,2022-10-20,12320,,137.0,,177.0,,,0,0,0,1,1133480.0,3.0,6.0,5.0,5.0,0.0,-0.0
672,2022-10-21,12399,,83.0,,214.0,,,0,0,0,1,1133480.0,3.0,37.0,5.0,5.0,-0.0,-0.0
673,2022-10-24,12200,,77.0,,141.0,,,0,0,0,1,1133480.0,3.0,-73.0,5.0,5.0,-0.0,0.0
674,2022-10-25,12256,,6.0,,270.0,,,0,0,0,1,1133480.0,3.0,129.0,5.0,5.0,-0.0,-0.0
675,2022-10-26,12471,188.0,0.1,150.0,209.0,0.2721410091694813,0.2171337839118202,0,1,0,1,1133480.0,3.0,-61.0,5.0,5.0,-0.0,0.0
676,2022-10-27,12282,,316.0,,52.0,,,0,0,0,1,1133480.0,3.0,-101.0,5.0,5.0,0.0,0.0
677,2022-10-28,12458,,165.0,,91.0,,,0,0,0,1,1133480.0,3.0,39.0,5.0,5.0,-0.0,-0.0
678,2022-10-31,12548,,260.0,,16.5,,,0,0,0,1,1133480.0,3.0,-74.5,5.0,5.0,0.0,0.0
679,2022-11-01,12599,,340.0,,2.4,,,0,0,0,1,1133480.0,3.0,-14.1,5.0,5.0,0.0,0.0
680,2022-11-02,12472,187.0,386.0,141.0,0.2,0.27067174651685155,0.20408939175869556,0,1,0,1,1133480.0,2.0,-2.2,5.0,5.0,0.0,0.0
681,2022-11-03,12544,,89.0,,171.0,,,0,0,0,1,1133480.0,2.0,27.0,5.0,5.0,-0.0,-0.0
682,2022-11-04,12740,,99.0,,111.0,,,0,0,0,1,1133480.0,2.0,-60.0,5.0,5.0,0.0,0.0
683,2022-11-07,12848,,201.0,,18.5,,,0,0,0,1,1133480.0,2.0,-92.5,5.0,5.0,0.0,0.0
684,2022-11-08,13108,,282.0,,2.9,,,0,0,0,1,1133480.0,2.0,-15.6,5.0,5.0,0.0,0.0
685,2022-11-09,13001,169.0,565.0,124.0,0.1,0.23466448521332636,0.17217985897309152,0,1,0,1,1133480.0,2.0,-2.8,5.0,5.0,0.0,0.0
686,2022-11-10,13569,,109.0,,175.0,,,0,0,0,1,1133480.0,2.0,48.0,5.0,5.0,-0.0,-0.0
687,2022-11-11,13640,,515.0,,9.2,,,0,0,0,1,1133480.0,2.0,-165.8,5.0,5.0,0.0,0.0
688,2022-11-14,14039,,580.0,,2.7,,,0,0,0,1,1133480.0,2.0,-6.5,5.0,5.0,0.0,0.0
689,2022-11-15,14070,,980.0,,1.1,,,0,0,0,1,1133480.0,2.0,-1.6,5.0,5.0,0.0,0.0
690,2022-11-16,14095,240.0,945.0,162.0,0.3,0.3073856453113087,0.20748531058513334,1,1,1,1,1133480.0,2.0,-0.8,5.0,5.0,-0.0,0.0
691,2022-11-17,14049,,212.0,,111.0,,,0,0,1,1,1125730.0,2.0,-54.0,5.0,5.0,-31.0,-0.0
692,2022-11-18,14015,,163.0,,115.0,,,0,0,1,1,1113480.0,2.0,4.0,5.0,5.0,-49.0,-0.0
693,2022-11-21,14088,,96.0,,84.0,,,0,0,1,1,1096730.0,2.0,-31.0,5.0,5.0,-67.0,0.0
694,2022-11-22,14183,,112.0,,25.5,,,0,0,1,1,1100730.0,2.0,-58.5,5.0,5.0,16.0,0.0
695,2022-11-23,14358,160.0,171.0,126.0,0.2,0.2011701105382781,0.158421462048894,0,0,0,0,1115480.0,2.0,-25.3,5.0,4.0,59.0,0.0
696,2022-11-24,14294,,259.0,,47.0,,,0,0,0,0,1130680.0,2.0,0.0,5.0,4.0,0.0,76.0
697,2022-11-25,14058,,204.0,,57.0,,,0,0,0,0,1128680.0,2.0,0.0,5.0,4.0,-0.0,-10.0
698,2022-11-28,14244,,42.5,,126.0,,,0,0,0,0,1114880.0,2.0,0.0,5.0,4.0,-0.0,-69.0
699,2022-11-29,14386,,118.0,,19.0,,,0,0,0,0,1136280.0,2.0,-0.0,5.0,4.0,0.0,107.0
700,2022-11-30,14564,179.0,231.0,144.0,0.2,0.2218757209697022,0.1784922001097046,0,1,0,1,1140040.0,2.0,-0.0,5.0,4.0,0.0,18.8
701,2022-12-01,14468,,279.0,,54.0,,,0,0,0,1,1140040.0,2.0,-93.0,5.0,4.0,0.0,-0.0
702,2022-12-02,14514,,195.0,,66.0,,,0,0,0,1,1140040.0,2.0,12.0,5.0,4.0,-0.0,-0.0
703,2022-12-05,14263,,203.0,,25.5,,,0,0,0,1,1140040.0,2.0,-40.5,5.0,4.0,0.0,0.0
704,2022-12-06,14209,,32.5,,104.0,,,0,0,0,1,1140040.0,2.0,78.5,5.0,4.0,-0.0,-0.0
705,2022-12-07,14079,198.0,0.2,147.0,130.0,0.25388135189266914,0.1884876703445574,0,1,0,1,1140040.0,2.0,26.0,5.0,4.0,-0.0,-0.0
706,2022-12-08,14293,,118.0,,188.0,,,0,0,0,1,1140040.0,2.0,38.0,5.0,4.0,0.0,-0.0
707,2022-12-09,14167,,211.0,,75.0,,,0,0,0,1,1140040.0,2.0,-113.0,5.0,4.0,0.0,0.0
708,2022-12-12,14102,,117.0,,102.0,,,0,0,0,1,1140040.0,2.0,27.0,5.0,4.0,-0.0,-0.0
709,2022-12-13,14294,,89.0,,138.0,,,0,0,0,1,1140040.0,2.0,36.0,5.0,4.0,-0.0,-0.0
710,2022-12-14,14297,173.0,125.0,161.0,0.1,0.21844323868197318,0.20329110651906176,0,1,0,1,1140040.0,2.0,-137.9,5.0,4.0,0.0,0.0
711,2022-12-15,14047,,127.0,,114.0,,,0,0,0,1,1140040.0,2.0,-50.0,5.0,4.0,0.0,-0.0
712,2022-12-16,13991,,24.0,,263.0,,,0,0,0,1,1140040.0,2.0,149.0,5.0,4.0,-0.0,-0.0
713,2022-12-19,13737,,6.5,,299.0,,,0,0,0,1,1140040.0,2.0,36.0,5.0,4.0,-0.0,-0.0
714,2022-12-20,13781,,0.9,,550.0,,,0,0,0,1,1140040.0,2.0,251.0,5.0,4.0,-0.0,-0.0
715,2022-12-21,13988,159.0,0.1,117.0,480.0,0.20520073951345214,0.15099677058537045,0,0,0,0,1140040.0,2.0,-70.0,5.0,5.0,-0.0,0.0
716,2022-12-22,13803,,291.0,,37.0,,,0,0,0,0,1159290.0,2.0,-0.0,5.0,5.0,0.0,77.0
717,2022-12-23,13857,,143.0,,72.0,,,0,0,0,0,1150540.0,2.0,0.0,5.0,5.0,-0.0,-35.0
718,2022-12-26,13919,,150.0,,28.0,,,0,0,0,0,1161540.0,2.0,-0.0,5.0,5.0,0.0,44.0
719,2022-12-27,13726,,190.0,,7.5,,,0,0,0,0,1166665.0,2.0,-0.0,5.0,5.0,0.0,20.5
720,2022-12-28,13648,147.0,0.2,113.0,19.5,0.19444005794116526,0.14946752753300457,0,0,0,0,1163665.0,2.0,0.0,5.0,5.0,-0.0,-12.0
721,2022-12-29,13749,,94.0,,132.0,,,0,0,0,0,1158165.0,2.0,0.0,5.0,5.0,0.0,-22.0
722,2022-12-30,13844,,123.0,,70.0,,,0,0,0,0,1173665.0,2.0,-0.0,5.0,5.0,0.0,62.0
723,2023-01-03,13823,,158.0,,11.0,,,0,0,0,0,1188415.0,2.0,-0.0,5.0,5.0,0.0,59.0
724,2023-01-04,13903,156.0,123.0,120.0,0.1,0.2025599105179373,0.15581531578302868,0,0,0,0,1191140.0,2.0,-0.0,5.0,5.0,-0.0,10.9
725,2023-01-05,13980,,182.0,,69.0,,,0,0,0,0,1203140.0,2.0,0.0,5.0,5.0,0.0,48.0
726,2023-01-06,14379,,218.0,,44.5,,,0,0,0,0,1209265.0,2.0,-0.0,5.0,5.0,0.0,24.5
727,2023-01-09,14424,,575.0,,3.2,,,0,0,0,0,1219590.0,2.0,-0.0,5.0,5.0,0.0,41.3
728,2023-01-10,14405,,615.0,,1.0,,,0,0,0,0,1220140.0,2.0,-0.0,5.0,5.0,0.0,2.2
729,2023-01-11,14380,216.0,555.0,175.0,0.3,0.2711641588036583,0.21969318421592685,0,1,0,1,1220315.0,2.0,-0.0,5.0,5.0,-0.0,0.7
730,2023-01-12,14448,,210.0,,193.0,,,0,0,0,1,1220315.0,2.0,15.0,5.0,5.0,-0.0,-0.0
731,2023-01-13,14552,,213.0,,130.0,,,0,0,0,1,1220315.0,2.0,-63.0,5.0,5.0,0.0,0.0
732,2023-01-16,14539,,262.0,,76.0,,,0,0,0,1,1220315.0,2.0,-54.0,5.0,5.0,0.0,0.0
733,2023-01-17,14662,,246.0,,66.0,,,0,0,0,1,1220315.0,2.0,-10.0,5.0,5.0,-0.0,0.0
734,2023-01-30,14898,117.0,700.0,56.0,0.3,0.14177358215519947,0.06785744103154846,0,0,0,0,1220315.0,2.0,-65.7,5.0,5.0,0.0,0.0
735,2023-01-31,15012,,11.0,,139.0,,,0,0,0,0,1198815.0,2.0,0.0,5.0,5.0,-0.0,-86.0
736,2023-02-01,15210,165.0,0.3,121.0,41.0,0.19583582913088368,0.14361294136264802,0,0,0,0,1223315.0,2.0,-0.0,5.0,5.0,-0.0,98.0
737,2023-02-02,15211,,278.0,,35.5,,,0,0,0,0,1243940.0,2.0,-0.0,5.0,5.0,0.0,82.5
738,2023-02-03,15037,,266.0,,28.0,,,0,0,0,0,1245815.0,2.0,-0.0,5.0,5.0,-0.0,7.5
739,2023-02-06,15027,,111.0,,46.5,,,0,0,0,0,1241190.0,2.0,0.0,5.0,5.0,-0.0,-18.5
740,2023-02-07,15234,,87.0,,30.5,,,0,0,0,0,1245190.0,2.0,-0.0,5.0,5.0,-0.0,16.0
741,2023-02-08,15230,141.0,266.0,136.0,0.3,0.16713085318545312,0.161204227185969,0,0,0,0,1252740.0,2.0,-0.0,5.0,5.0,0.0,30.2
742,2023-02-09,15207,,121.0,,123.0,,,0,0,0,0,1255240.0,2.0,0.0,5.0,5.0,-0.0,10.0
743,2023-02-10,15162,,107.0,,131.0,,,0,0,0,0,1253240.0,2.0,0.0,5.0,5.0,-0.0,-8.0
744,2023-02-13,15288,,74.0,,141.0,,,0,0,0,0,1250740.0,2.0,0.0,5.0,5.0,-0.0,-10.0
745,2023-02-14,15009,,122.0,,65.0,,,0,0,0,0,1269740.0,2.0,-0.0,5.0,5.0,0.0,76.0
746,2023-02-15,15186,109.0,0.1,176.0,202.0,0.12957479287453785,0.20922168390751064,0,1,0,1,1235490.0,2.0,0.0,5.0,5.0,-0.0,-137.0
747,2023-02-16,15079,,174.0,68.0,68.0,,0.08140925724657827,0,0,0,0,1235490.0,2.0,-111.0,5.0,5.0,0.0,0.0
748,2023-02-17,15167,,95.0,99.0,99.0,,0.11783462627074864,0,0,0,0,1226990.0,2.0,0.0,5.0,5.0,-0.0,-34.0
749,2023-02-20,15171,,122.0,33.0,33.0,,0.03926785262778645,0,0,0,0,1242740.0,2.0,-0.0,5.0,5.0,0.0,63.0
750,2023-02-21,15018,,114.0,18.5,18.5,,0.02223806776514393,0,0,0,0,1245615.0,2.0,-0.0,5.0,5.0,-0.0,11.5
751,2023-02-22,15243,141.0,0.2,103.0,16.5,0.1669883155556289,0.12198437235623956,0,0,0,0,1245365.0,2.0,-0.0,5.0,5.0,-0.0,-1.0
752,2023-02-23,15184,,291.0,,25.5,,,0,0,0,0,1263990.0,2.0,0.0,5.0,5.0,0.0,74.5
753,2023-02-24,15189,,229.0,,23.5,,,0,0,0,0,1264490.0,2.0,-0.0,5.0,5.0,-0.0,2.0
754,2023-03-01,15185,268.0,244.0,56.0,0.1,0.31860854454441223,0.06657491975554883,1,0,1,0,1270340.0,2.0,-0.0,5.0,5.0,0.0,23.4
755,2023-03-02,15258,,254.0,,44.5,,,0,0,1,0,1268215.0,2.0,0.0,5.0,5.0,-17.0,8.5
756,2023-03-03,15415,,302.0,,23.0,,,0,0,1,0,1285590.0,2.0,-0.0,5.0,5.0,48.0,21.5
757,2023-03-06,15516,,440.0,,3.6,,,0,0,1,0,1324940.0,2.0,-0.0,5.0,5.0,138.0,19.4
758,2023-03-07,15428,,525.0,,1.2,,,0,0,1,0,1346790.0,2.0,-0.0,5.0,5.0,85.0,2.4
759,2023-03-08,15409,147.0,460.0,113.0,0.2,0.1722186975651258,0.13238580152965454,0,0,0,0,1330790.0,2.0,-0.0,5.0,5.0,-65.0,1.0
760,2023-03-09,15124,,124.0,,108.0,,,0,0,0,0,1331290.0,2.0,0.0,5.0,5.0,-0.0,2.0
761,2023-03-10,15162,,23.5,,295.0,,,0,0,0,0,1284540.0,2.0,0.0,5.0,5.0,-0.0,-187.0
762,2023-03-13,14997,,17.0,,249.0,,,0,0,0,0,1296040.0,2.0,-0.0,5.0,5.0,-0.0,46.0
763,2023-03-14,15039,,2.2,,401.0,,,0,0,0,0,1258040.0,2.0,0.0,5.0,5.0,-0.0,-152.0
764,2023-03-15,14935,116.0,0.2,171.0,346.0,0.14021361393731052,0.20669420675241468,0,1,0,1,1271790.0,2.0,-0.0,5.0,5.0,-0.0,55.0
765,2023-03-16,15114,,155.0,,106.0,,,0,0,0,1,1271790.0,2.0,-68.0,5.0,5.0,0.0,0.0
766,2023-03-17,15079,,49.0,,179.0,,,0,0,0,1,1271790.0,2.0,73.0,5.0,5.0,-0.0,-0.0
767,2023-03-20,15164,,41.0,,142.0,,,0,0,0,1,1271790.0,2.0,-37.0,5.0,5.0,-0.0,0.0
768,2023-03-21,15424,,8.1,,197.0,,,0,0,0,1,1271790.0,2.0,55.0,5.0,5.0,-0.0,-0.0
769,2023-03-22,15545,164.0,0.1,126.0,444.0,0.1904541948077396,0.14632456430350727,0,0,0,0,1271790.0,2.0,247.0,5.0,5.0,-0.0,-0.0
770,2023-03-23,15626,,219.0,,63.0,,,0,0,0,0,1286790.0,2.0,-0.0,5.0,5.0,0.0,60.0
771,2023-03-24,15538,,267.0,,29.0,,,0,0,0,0,1295290.0,2.0,-0.0,5.0,5.0,0.0,34.0
772,2023-03-27,15398,,181.0,,25.0,,,0,0,0,0,1296290.0,2.0,-0.0,5.0,5.0,-0.0,4.0
773,2023-03-28,15447,,56.0,,46.0,,,0,0,0,0,1291040.0,2.0,0.0,5.0,5.0,-0.0,-21.0
774,2023-03-29,15528,156.0,49.0,101.0,0.1,0.18136208371528093,0.11742032343104726,0,0,0,0,1302515.0,2.0,-0.0,5.0,5.0,-0.0,45.9
775,2023-03-30,15573,,199.0,,60.0,,,0,0,0,0,1312015.0,2.0,0.0,5.0,5.0,0.0,38.0
776,2023-03-31,15471,,219.0,,38.5,,,0,0,0,0,1317390.0,2.0,-0.0,5.0,5.0,0.0,21.5
777,2023-04-06,15527,121.0,95.0,96.0,0.2,0.1406809324483723,0.11161462409127058,0,0,0,0,1326965.0,2.0,-0.0,5.0,5.0,-0.0,38.3
778,2023-04-07,15560,,137.0,,52.0,,,0,0,0,0,1337215.0,2.0,0.0,5.0,5.0,0.0,41.0
779,2023-04-10,15633,,144.0,,23.5,,,0,0,0,0,1344340.0,2.0,-0.0,5.0,5.0,0.0,28.5
780,2023-04-11,15634,,189.0,,5.7,,,0,0,0,0,1348790.0,2.0,-0.0,5.0,5.0,0.0,17.8
781,2023-04-12,15525,131.0,182.0,104.0,0.2,0.15232707671949525,0.12093141968570616,0,0,0,0,1350165.0,2.0,-0.0,5.0,5.0,-0.0,5.5
782,2023-04-13,15657,,59.0,,143.0,,,0,0,0,0,1339665.0,2.0,0.0,5.0,5.0,-0.0,-42.0
783,2023-04-14,15679,,105.0,,56.0,,,0,0,0,0,1361415.0,2.0,-0.0,5.0,5.0,0.0,87.0
784,2023-04-17,15600,,101.0,,30.5,,,0,0,0,0,1367790.0,2.0,-0.0,5.0,5.0,-0.0,25.5
785,2023-04-18,15506,,38.5,,48.0,,,0,0,0,0,1363415.0,2.0,0.0,5.0,5.0,-0.0,-17.5
786,2023-04-19,15459,137.0,0.3,97.0,125.0,0.15998401467344178,0.11327335345491861,0,0,0,0,1344165.0,2.0,0.0,5.0,5.0,-0.0,-77.0
787,2023-04-20,15342,,99.0,,110.0,,,0,0,0,0,1340165.0,2.0,-0.0,5.0,5.0,0.0,-16.0
788,2023-04-21,15348,,28.0,,156.0,,,0,0,0,0,1328665.0,2.0,0.0,5.0,5.0,-0.0,-46.0
789,2023-04-24,15117,,12.0,,147.0,,,0,0,0,0,1330915.0,2.0,-0.0,5.0,5.0,-0.0,9.0
790,2023-04-25,15104,,1.0,,371.0,,,0,0,0,0,1274915.0,2.0,0.0,5.0,5.0,-0.0,-224.0
791,2023-04-26,15154,125.0,0.2,100.0,370.0,0.14890872702280528,0.11912698161824423,0,0,0,0,1275165.0,2.0,-0.0,5.0,5.0,-0.0,1.0
