,日期,價平買權次週每日結算價,價平買權近週每日結算價,價平賣權次週每日結算價,價平賣權近週每日結算價,做空價平賣權近週報酬(點數),做空價平賣權近週報酬(金額),策略累積資金(金額),策略每日報酬率,策略累積報酬率,每個時點最大策略累積資金(金額),Drawdown
714,2022-12-02,,195.0,,66.0,-12.0,-1200.0,1121480.0,-0.0010688709160223686,0.12148000000000092,1318940.0,-0.19746
715,2022-12-05,,203.0,,25.5,40.5,4050.0,1125530.0,0.003611299354424613,0.12553000000000103,1318940.0,-0.19341
716,2022-12-06,,32.5,,104.0,-78.5,-7850.0,1117680.0,-0.006974492017094214,0.1176800000000009,1318940.0,-0.20126
717,2022-12-07,198.0,0.2,147.0,130.0,-26.0,-2600.0,1115080.0,-0.0023262472263975154,0.11508000000000096,1318940.0,-0.20386
718,2022-12-08,,118.0,,188.0,-44.0,-4400.0,1110680.0,-0.003945905226530821,0.110680000000001,1318940.0,-0.20826
719,2022-12-09,,211.0,,75.0,113.0,11300.0,1121980.0,0.0101739474916267,0.12198000000000087,1318940.0,-0.19696
720,2022-12-12,,117.0,,102.0,-27.0,-2700.0,1119280.0,-0.0024064600081997733,0.11928000000000094,1318940.0,-0.19966
721,2022-12-13,,89.0,,138.0,-36.0,-3600.0,1115680.0,-0.0032163533700235725,0.1156800000000009,1318940.0,-0.20326
722,2022-12-14,173.0,125.0,161.0,0.1,137.9,13790.0,1129470.0,0.012360174960562187,0.12947000000000086,1318940.0,-0.18947
723,2022-12-15,,127.0,,114.0,44.0,4400.0,1133870.0,0.0038956324647843044,0.13387000000000082,1318940.0,-0.18507
724,2022-12-16,,24.0,,263.0,-149.0,-14900.0,1118970.0,-0.013140836251069321,0.11897000000000091,1318940.0,-0.19997
725,2022-12-19,,6.5,,299.0,-36.0,-3600.0,1115370.0,-0.003217244430145594,0.11537000000000086,1318940.0,-0.20357
726,2022-12-20,,0.9,,550.0,-251.0,-25100.0,1090270.0,-0.02250374315249648,0.09027000000000074,1318940.0,-0.22867
727,2022-12-21,159.0,0.1,117.0,480.0,70.0,7000.0,1097270.0,0.00642042796738429,0.09727000000000086,1318940.0,-0.22167
728,2022-12-22,,291.0,,37.0,77.0,7700.0,1104970.0,0.007017415950495209,0.10497000000000067,1318940.0,-0.21397
729,2022-12-23,,143.0,,72.0,-35.0,-3500.0,1101470.0,-0.003167506810139664,0.10147000000000062,1318940.0,-0.21747
730,2022-12-26,,150.0,,28.0,44.0,4400.0,1105870.0,0.0039946616793919976,0.10587000000000057,1318940.0,-0.21307
731,2022-12-27,,190.0,,7.5,20.5,2050.0,1107920.0,0.0018537441109713892,0.10792000000000046,1318940.0,-0.21102
732,2022-12-28,147.0,0.2,113.0,19.5,-12.0,-1200.0,1106720.0,-0.0010831106939128698,0.10672000000000059,1318940.0,-0.21222
733,2022-12-29,,94.0,,132.0,-22.0,-2200.0,1104520.0,-0.0019878560069394036,0.10452000000000061,1318940.0,-0.21442
734,2022-12-30,,123.0,,70.0,62.0,6200.0,1110720.0,0.005613298084235607,0.1107200000000006,1318940.0,-0.20822
735,2023-01-03,,158.0,,11.0,59.0,5900.0,1116620.0,0.005311869778162004,0.11662000000000061,1318940.0,-0.20232
736,2023-01-04,156.0,123.0,120.0,0.1,10.9,1090.0,1117710.0,0.0009761601977396062,0.11771000000000065,1318940.0,-0.20123
737,2023-01-05,,182.0,,69.0,48.0,4800.0,1122510.0,0.004294494994229181,0.12251000000000056,1318940.0,-0.19643
738,2023-01-06,,218.0,,44.5,24.5,2450.0,1124960.0,0.002182608618185977,0.1249600000000004,1318940.0,-0.19398
739,2023-01-09,,575.0,,3.2,41.3,4130.0,1129090.0,0.0036712416441473383,0.12909000000000037,1318940.0,-0.18985
740,2023-01-10,,615.0,,1.0,2.2,220.00000000000003,1129310.0,0.0001948471778157046,0.12931000000000026,1318940.0,-0.18963
741,2023-01-11,216.0,555.0,175.0,0.3,0.7,70.0,1129380.0,6.198475175112073e-05,0.12938000000000027,1318940.0,-0.18956
742,2023-01-12,,210.0,,193.0,-21.0,-2100.0,1127280.0,-0.0018594272963926572,0.12728000000000028,1318940.0,-0.19166
743,2023-01-13,,213.0,,130.0,63.0,6300.0,1133580.0,0.005588673621460538,0.13358000000000025,1318940.0,-0.18536
744,2023-01-16,,262.0,,76.0,54.0,5400.0,1138980.0,0.004763669083787558,0.1389800000000001,1318940.0,-0.17996
745,2023-01-17,,246.0,,66.0,10.0,1000.0,1139980.0,0.000877978542204394,0.13998,1318940.0,-0.17896
746,2023-01-30,117.0,700.0,56.0,0.3,65.7,6570.0,1146550.0,0.005763259004543997,0.14654999999999996,1318940.0,-0.17239
747,2023-01-31,,11.0,,139.0,-86.0,-8600.0,1137950.0,-0.007500763159042356,0.13795000000000002,1318940.0,-0.18099
748,2023-02-01,165.0,0.3,121.0,41.0,98.0,9800.0,1147750.0,0.008611977679159999,0.14775000000000005,1318940.0,-0.17119
749,2023-02-02,,278.0,,35.5,82.5,8250.0,1156000.0,0.0071879764757134534,0.15600000000000014,1318940.0,-0.16294
750,2023-02-03,,266.0,,28.0,7.5,750.0,1156750.0,0.000648788927335664,0.15675000000000017,1318940.0,-0.16219
751,2023-02-06,,111.0,,46.5,-18.5,-1850.0,1154900.0,-0.0015993084071752595,0.15490000000000026,1318940.0,-0.16404
752,2023-02-07,,87.0,,30.5,16.0,1600.0,1156500.0,0.001385401333448888,0.1565000000000003,1318940.0,-0.16244
753,2023-02-08,141.0,266.0,136.0,0.3,30.2,3020.0,1159520.0,0.002611327280587883,0.1595200000000001,1318940.0,-0.15942
754,2023-02-09,,121.0,,123.0,10.0,1000.0,1160520.0,0.0008624258313785216,0.16052000000000022,1318940.0,-0.15842
755,2023-02-10,,107.0,,131.0,-8.0,-800.0,1159720.0,-0.0006893461551717994,0.1597200000000003,1318940.0,-0.15922
756,2023-02-13,,74.0,,141.0,-10.0,-1000.0,1158720.0,-0.0008622771013693242,0.1587200000000002,1318940.0,-0.16022
757,2023-02-14,,122.0,,65.0,76.0,7600.0,1166320.0,0.006558961612814107,0.16632000000000025,1318940.0,-0.15262
758,2023-02-15,109.0,0.1,176.0,202.0,-137.0,-13700.0,1152620.0,-0.011746347486110142,0.1526200000000002,1318940.0,-0.16632
759,2023-02-16,,174.0,68.0,68.0,105.0,10500.0,1163120.0,0.009109680553868627,0.16312000000000015,1318940.0,-0.15582
760,2023-02-17,,95.0,99.0,99.0,-34.0,-3400.0,1159720.0,-0.0029231721576449265,0.15972000000000008,1318940.0,-0.15922
761,2023-02-20,,122.0,33.0,33.0,63.0,6300.0,1166020.0,0.005432345738626498,0.16602000000000006,1318940.0,-0.15292
762,2023-02-21,,114.0,18.5,18.5,11.5,1150.0,1167170.0,0.000986260956072904,0.16717000000000026,1318940.0,-0.15177
763,2023-02-22,141.0,0.2,103.0,16.5,-1.0,-100.0,1167070.0,-8.567732206965495e-05,0.16707000000000027,1318940.0,-0.15187
764,2023-02-23,,291.0,,25.5,74.5,7450.0,1174520.0,0.006383507416007683,0.17452000000000045,1318940.0,-0.14442
765,2023-02-24,,229.0,,23.5,2.0,200.0,1174720.0,0.0001702823281000132,0.17472000000000043,1318940.0,-0.14422
766,2023-03-01,268.0,244.0,56.0,0.1,23.4,2340.0,1177060.0,0.0019919640424952423,0.17706000000000044,1318940.0,-0.14188
767,2023-03-02,,254.0,,44.5,8.5,850.0,1177910.0,0.0007221382087574391,0.17791000000000046,1318940.0,-0.14103
768,2023-03-03,,302.0,,23.0,21.5,2150.0,1180060.0,0.0018252667860871874,0.18006000000000033,1318940.0,-0.13888
769,2023-03-06,,440.0,,3.6,19.4,1939.9999999999998,1182000.0,0.001643984204193094,0.18200000000000038,1318940.0,-0.13694
770,2023-03-07,,525.0,,1.2,2.4,240.0,1182240.0,0.00020304568527929057,0.1822400000000004,1318940.0,-0.1367
771,2023-03-08,147.0,460.0,113.0,0.2,1.0,100.0,1182340.0,8.458519420750932e-05,0.1823400000000004,1318940.0,-0.1366
772,2023-03-09,,124.0,,108.0,2.0,200.0,1182540.0,0.00016915608031520257,0.18254000000000037,1318940.0,-0.1364
773,2023-03-10,,23.5,,295.0,-187.0,-18700.0,1163840.0,-0.015813418573578875,0.16384000000000043,1318940.0,-0.1551
774,2023-03-13,,17.0,,249.0,46.0,4600.0,1168440.0,0.003952433324168281,0.16844000000000037,1318940.0,-0.1505
775,2023-03-14,,2.2,,401.0,-152.0,-15200.0,1153240.0,-0.013008798055527016,0.1532400000000005,1318940.0,-0.1657
776,2023-03-15,116.0,0.2,171.0,346.0,55.0,5500.0,1158740.0,0.004769172071728445,0.15874000000000055,1318940.0,-0.1602
777,2023-03-16,,155.0,,106.0,62.0,6200.0,1164940.0,0.005350639487719411,0.16494000000000053,1318940.0,-0.154
778,2023-03-17,,49.0,,179.0,-73.0,-7300.0,1157640.0,-0.006266417154531578,0.15764000000000045,1318940.0,-0.1613
779,2023-03-20,,41.0,,142.0,37.0,3700.0,1161340.0,0.003196157700148472,0.16134000000000026,1318940.0,-0.1576
780,2023-03-21,,8.1,,197.0,-55.0,-5500.0,1155840.0,-0.004735908519468923,0.1558400000000002,1318940.0,-0.1631
781,2023-03-22,164.0,0.1,126.0,444.0,-247.0,-24700.0,1131140.0,-0.02136973975636769,0.13114000000000026,1318940.0,-0.1878
782,2023-03-23,,219.0,,63.0,60.0,6000.0,1137140.0,0.005304383188641459,0.13714000000000026,1318940.0,-0.1818
783,2023-03-24,,267.0,,29.0,34.0,3400.0,1140540.0,0.0029899572611991054,0.1405400000000001,1318940.0,-0.1784
784,2023-03-27,,181.0,,25.0,4.0,400.0,1140940.0,0.00035071106668760343,0.14094000000000007,1318940.0,-0.178
785,2023-03-28,,56.0,,46.0,-21.0,-2100.0,1138840.0,-0.0018405875856749576,0.13884000000000007,1318940.0,-0.1801
786,2023-03-29,156.0,49.0,101.0,0.1,45.9,4590.0,1143430.0,0.004030416915457913,0.14343000000000017,1318940.0,-0.17551
787,2023-03-30,,199.0,,60.0,38.0,3800.0,1147230.0,0.003323334178742865,0.1472300000000002,1318940.0,-0.17171
788,2023-03-31,,219.0,,38.5,21.5,2150.0,1149380.0,0.0018740793040628034,0.14938000000000007,1318940.0,-0.16956
789,2023-04-06,121.0,95.0,96.0,0.2,38.3,3829.9999999999995,1153210.0,0.0033322312899128903,0.15321000000000007,1318940.0,-0.16573
790,2023-04-07,,137.0,,52.0,41.0,4100.0,1157310.0,0.0035552934851414975,0.15731000000000006,1318940.0,-0.16163
791,2023-04-10,,144.0,,23.5,28.5,2850.0,1160160.0,0.002462607253026494,0.16016000000000008,1318940.0,-0.15878
792,2023-04-11,,189.0,,5.7,17.8,1780.0,1161940.0,0.0015342711350159188,0.1619400000000002,1318940.0,-0.157
793,2023-04-12,131.0,182.0,104.0,0.2,5.5,550.0,1162490.0,0.0004733463001531657,0.16249000000000025,1318940.0,-0.15645
794,2023-04-13,,59.0,,143.0,-42.0,-4200.0,1158290.0,-0.003612934304811244,0.15829000000000026,1318940.0,-0.16065
795,2023-04-14,,105.0,,56.0,87.0,8700.0,1166990.0,0.007511072356663595,0.1669900000000002,1318940.0,-0.15195
796,2023-04-17,,101.0,,30.5,25.5,2550.0,1169540.0,0.0021851086984463475,0.16954000000000002,1318940.0,-0.1494
797,2023-04-18,,38.5,,48.0,-17.5,-1750.0,1167790.0,-0.001496314790430442,0.1677900000000001,1318940.0,-0.15115
798,2023-04-19,137.0,0.3,97.0,125.0,-77.0,-7700.0,1160090.0,-0.006593651255790811,0.16009000000000007,1318940.0,-0.15885
799,2023-04-20,,99.0,,110.0,-16.0,-1600.0,1158490.0,-0.0013792033376720525,0.15849000000000002,1318940.0,-0.16045
800,2023-04-21,,28.0,,156.0,-46.0,-4600.0,1153890.0,-0.003970685979162503,0.15389000000000008,1318940.0,-0.16505
801,2023-04-24,,12.0,,147.0,9.0,900.0,1154790.0,0.0007799703611262032,0.15478999999999998,1318940.0,-0.16415
802,2023-04-25,,1.0,,371.0,-224.0,-22400.0,1132390.0,-0.01939746620597682,0.13239,1318940.0,-0.18655
803,2023-04-26,125.0,0.2,100.0,370.0,1.0,100.0,1132490.0,8.830879820553861e-05,0.13249,1318940.0,-0.18645
804,2023-04-27,,136.0,,61.0,36.0,3600.0,1136090.0,0.003178836016212161,0.13609000000000004,1318940.0,-0.18285
805,2023-04-28,,235.0,,15.0,46.0,4600.0,1140690.0,0.004048974993178467,0.1406900000000002,1318940.0,-0.17825
806,2023-05-02,,333.0,,1.6,13.4,1340.0,1142030.0,0.0011747275771682997,0.14203000000000032,1318940.0,-0.17691
807,2023-05-03,117.0,268.0,121.0,0.2,1.4,140.0,1142170.0,0.00012258872358872352,0.14217000000000035,1318940.0,-0.17677
808,2023-05-04,,134.0,,74.0,44.0,4400.0,1146570.0,0.003852316205118278,0.1465700000000003,1318940.0,-0.17237
809,2023-05-05,,134.0,,44.0,30.0,3000.0,1149570.0,0.0026164996467725743,0.14957000000000042,1318940.0,-0.16937
810,2023-05-08,,177.0,,11.5,32.5,3250.0,1152820.0,0.002827144062562459,0.1528200000000004,1318940.0,-0.16612
811,2023-05-09,,180.0,,2.9,8.6,860.0,1153680.0,0.000745996773130253,0.15368000000000048,1318940.0,-0.16526
812,2023-05-10,108.0,61.0,98.0,0.1,2.8,280.0,1153960.0,0.0002427016156993922,0.15396000000000054,1318940.0,-0.16498
813,2023-05-11,,49.0,,130.0,-35.0,-3500.0,1150460.0,-0.0030330340739713746,0.15046000000000048,1318940.0,-0.16848
814,2023-05-12,,29.0,,123.0,7.0,700.0,1151160.0,0.0006084522712654916,0.15116000000000063,1318940.0,-0.16778
815,2023-05-15,,17.5,,108.0,15.0,1500.0,1152660.0,0.0013030334618993056,0.15266000000000068,1318940.0,-0.16628
816,2023-05-16,,103.0,,11.0,97.0,9700.0,1162360.0,0.008415317613172935,0.1623600000000005,1318940.0,-0.15658
817,2023-05-17,166.0,353.0,73.0,0.1,10.9,1090.0,1163450.0,0.0009377473416152249,0.16345000000000032,1318940.0,-0.15549
818,2023-05-18,,316.0,,23.5,46.5,4650.0,1168100.0,0.00399673385190602,0.16810000000000036,1318940.0,-0.15084
819,2023-05-19,,361.0,,13.0,10.5,1050.0,1169150.0,0.0008988956424964556,0.16915000000000058,1318940.0,-0.14979
820,2023-05-22,,340.0,,4.5,8.5,850.0,1170000.0,0.0007270239062566741,0.1700000000000006,1318940.0,-0.14894
821,2023-05-23,,348.0,,1.9,2.6,260.0,1170260.0,0.00022222222222212373,0.17026000000000052,1318940.0,-0.14868
822,2023-05-24,153.0,299.0,65.0,0.3,1.6,160.0,1170420.0,0.00013672175414014553,0.17042000000000046,1318940.0,-0.14852
823,2023-05-25,,255.0,,28.0,34.0,3400.0,1173820.0,0.0029049401069700664,0.1738200000000003,1318940.0,-0.14512
824,2023-05-26,,466.0,,6.0,22.0,2200.0,1176020.0,0.0018742226235708426,0.1760200000000003,1318940.0,-0.14292
825,2023-05-29,,610.0,,1.6,4.4,440.00000000000006,1176460.0,0.00037414329688267856,0.17646000000000028,1318940.0,-0.14248
826,2023-05-30,,595.0,,0.9,0.7,70.0,1176530.0,5.950053550485279e-05,0.1765300000000003,1318940.0,-0.14241
827,2023-05-31,189.0,540.0,92.0,0.1,0.8,80.0,1176610.0,6.799656617340055e-05,0.17661000000000038,1318940.0,-0.14233
828,2023-06-01,,162.0,,79.0,10.0,1000.0,1177610.0,0.0008498992869345745,0.1776100000000005,1318940.0,-0.14133
829,2023-06-02,,330.0,,13.5,65.5,6550.0,1184160.0,0.005562113093468879,0.18416000000000032,1318940.0,-0.13478
830,2023-06-05,,278.0,,6.6,6.9,690.0,1184850.0,0.0005826915281719192,0.1848500000000004,1318940.0,-0.13409
831,2023-06-06,,320.0,,2.3,4.3,430.0,1185280.0,0.000362915136937092,0.18528000000000033,1318940.0,-0.13366
832,2023-06-07,152.0,456.0,88.0,0.1,2.2,220.00000000000003,1185500.0,0.00018561015118789825,0.18550000000000022,1318940.0,-0.13344
833,2023-06-08,,58.0,,161.0,-76.0,-7600.0,1177900.0,-0.0064107971320117585,0.17790000000000017,1318940.0,-0.14104
834,2023-06-09,,120.0,,65.0,96.0,9600.0,1187500.0,0.008150097631377973,0.18750000000000022,1318940.0,-0.13144
835,2023-06-12,,143.0,,26.0,39.0,3900.0,1191400.0,0.0032842105263157784,0.19140000000000024,1318940.0,-0.12754
836,2023-06-13,,390.0,,1.8,24.2,2420.0,1193820.0,0.0020312237703541403,0.1938200000000001,1318940.0,-0.12512
837,2023-06-14,130.0,393.0,131.0,0.3,1.5,150.0,1193970.0,0.00012564708247464473,0.19396999999999998,1318940.0,-0.12497
838,2023-06-15,,199.0,,59.0,69.0,6900.0,1200870.0,0.005779039674363773,0.2008700000000001,1318940.0,-0.11807
839,2023-06-16,,134.0,,64.0,-5.0,-500.0,1200370.0,-0.0004163648021850985,0.20037000000000016,1318940.0,-0.11857
840,2023-06-19,,97.0,,42.0,22.0,2200.0,1202570.0,0.0018327682297958336,0.20257000000000014,1318940.0,-0.11637
841,2023-06-20,,35.5,,46.5,-4.5,-450.0,1202120.0,-0.0003741985913502388,0.20212000000000008,1318940.0,-0.11682
842,2023-06-21,223.0,30.0,50.0,0.1,46.4,4640.0,1206760.0,0.0038598476025688555,0.20676000000000005,1318940.0,-0.11218
843,2023-06-26,,96.0,,43.0,4.0,400.0,1207160.0,0.00033146607444733966,0.20716000000000023,1318940.0,-0.11178
844,2023-06-27,,17.0,,86.0,-43.0,-4300.0,1202860.0,-0.0035620795917691295,0.20286000000000026,1318940.0,-0.11608
845,2023-06-28,144.0,0.1,93.0,69.0,17.0,1700.0,1204560.0,0.001413298305704691,0.2045600000000003,1318940.0,-0.11438
846,2023-06-29,,133.0,,84.0,6.0,600.0,1205160.0,0.0004981071926679626,0.20516000000000045,1318940.0,-0.11378
847,2023-06-30,,137.0,,50.0,34.0,3400.0,1208560.0,0.002821202164027925,0.2085600000000003,1318940.0,-0.11038
848,2023-07-03,,340.0,,4.9,45.1,4510.0,1213070.0,0.0037317137750711993,0.21307000000000031,1318940.0,-0.10587
849,2023-07-04,,400.0,,0.9,4.0,400.0,1213470.0,0.00032974189453205405,0.21347000000000027,1318940.0,-0.10547
850,2023-07-05,126.0,276.0,96.0,0.3,0.6,60.0,1213530.0,4.9444980098289903e-05,0.21353000000000022,1318940.0,-0.10541
851,2023-07-06,,18.0,,304.0,-211.0,-21100.0,1192430.0,-0.01738729162031427,0.19243000000000032,1318940.0,-0.12651
852,2023-07-07,,8.7,,349.0,-45.0,-4500.0,1187930.0,-0.003773806428888915,0.18793000000000037,1318940.0,-0.13101
853,2023-07-10,,1.9,,421.0,-72.0,-7200.0,1180730.0,-0.006060963188066593,0.1807300000000005,1318940.0,-0.13821
854,2023-07-11,,14.0,,117.0,304.0,30400.0,1211130.0,0.025746783769363013,0.21113000000000048,1318940.0,-0.10781
855,2023-07-12,146.0,0.1,121.0,86.0,31.0,3100.0,1214230.0,0.0025595931072635025,0.2142300000000006,1318940.0,-0.10471
856,2023-07-13,,238.0,,52.0,66.0,6600.0,1220830.0,0.005435543513172991,0.22083000000000053,1318940.0,-0.09811
857,2023-07-14,,406.0,,12.0,40.0,4000.0,1224830.0,0.003276459457909775,0.22483000000000053,1318940.0,-0.09411
858,2023-07-17,,391.0,,4.2,7.8,780.0,1225610.0,0.0006368230693238885,0.22561000000000053,1318940.0,-0.09333
859,2023-07-18,,325.0,,2.8,1.4,140.0,1225750.0,0.00011422883298939368,0.22575000000000056,1318940.0,-0.09319
860,2023-07-19,183.0,203.0,113.0,0.2,2.6,260.0,1226010.0,0.00021211503161322476,0.2260100000000005,1318940.0,-0.09293
861,2023-07-20,,196.0,,79.0,31.0,3100.0,1229110.0,0.0025285274997757234,0.2291100000000006,1318940.0,-0.08983
862,2023-07-21,,75.0,,133.0,-54.0,-5400.0,1223710.0,-0.004393422883224418,0.22371000000000052,1318940.0,-0.09523
863,2023-07-24,,66.0,,92.0,41.0,4100.0,1227810.0,0.003350467022415371,0.2278100000000005,1318940.0,-0.09113
864,2023-07-25,,185.0,,9.0,83.0,8300.0,1236110.0,0.006760003583616392,0.2361100000000005,1318940.0,-0.08283
865,2023-07-26,149.0,104.0,118.0,0.1,8.9,890.0,1237000.0,0.0007200006471916875,0.23700000000000054,1318940.0,-0.08194
866,2023-07-27,,210.0,,55.0,60.0,6000.0,1243000.0,0.004850444624090455,0.24300000000000055,1318940.0,-0.07594
867,2023-07-28,,221.0,,31.5,23.5,2350.0,1245350.0,0.0018905872888173025,0.2453500000000004,1318940.0,-0.07359
868,2023-07-31,,94.0,,68.0,-36.5,-3650.0,1241700.0,-0.002930902959007553,0.24170000000000025,1318940.0,-0.07724
869,2023-08-01,,116.0,,21.5,46.5,4650.0,1246350.0,0.0037448659096399606,0.2463500000000003,1318940.0,-0.07259
870,2023-08-02,160.0,0.1,144.0,246.0,-224.5,-22450.0,1223900.0,-0.01801259678260525,0.2239000000000002,1318940.0,-0.09504
871,2023-08-04,,132.0,,100.0,41.0,4100.0,1228000.0,0.003349946891085809,0.2280000000000002,1318940.0,-0.09094
872,2023-08-07,,228.0,,25.5,74.5,7450.0,1235450.0,0.006066775244299771,0.23545000000000038,1318940.0,-0.08349
873,2023-08-08,,105.0,,37.5,-12.0,-1200.0,1234250.0,-0.0009713060018616826,0.2342500000000003,1318940.0,-0.08469
874,2023-08-09,150.0,71.0,147.0,0.3,37.2,3720.0000000000005,1237970.0,0.003013976098845461,0.23797000000000024,1318940.0,-0.08097
875,2023-08-10,,60.0,,253.0,-109.0,-10900.0,1227070.0,-0.008804736786836465,0.22707000000000033,1318940.0,-0.09187
876,2023-08-11,,25.5,,252.0,1.0,100.0,1227170.0,8.149494323883566e-05,0.22717000000000032,1318940.0,-0.09177
877,2023-08-14,,2.0,,475.0,-223.0,-22300.0,1204870.0,-0.018171891424985986,0.20487000000000033,1318940.0,-0.11407
878,2023-08-15,,0.7,,430.0,45.0,4500.0,1209370.0,0.003734842763119639,0.20937000000000028,1318940.0,-0.10957
879,2023-08-16,174.0,0.1,115.0,486.0,-56.0,-5600.0,1203770.0,-0.004630510100300134,0.20377000000000023,1318940.0,-0.11517
880,2023-08-17,,204.0,,66.0,46.0,4600.0,1208370.0,0.003821327994550483,0.20837000000000017,1318940.0,-0.11057
881,2023-08-18,,133.0,,97.0,-31.0,-3100.0,1205270.0,-0.0025654393935632402,0.20527000000000006,1318940.0,-0.11367
882,2023-08-21,,97.0,,73.0,24.0,2400.0,1207670.0,0.0019912550714777932,0.20767000000000002,1318940.0,-0.11127
883,2023-08-22,,109.0,,26.5,46.5,4650.0,1212320.0,0.003850389593183623,0.21232000000000006,1318940.0,-0.10662
884,2023-08-23,278.0,206.0,67.0,0.1,26.4,2640.0,1214960.0,0.002177642866569851,0.21496000000000004,1318940.0,-0.10398
885,2023-08-24,,433.0,,12.5,51.5,5150.0,1220110.0,0.004238822677289811,0.22011000000000003,1318940.0,-0.09883
886,2023-08-25,,167.0,,67.0,-54.5,-5450.0,1214660.0,-0.004466810369556873,0.21466000000000007,1318940.0,-0.10428
887,2023-08-28,,182.0,,23.5,43.5,4350.0,1219010.0,0.0035812490738149627,0.21901000000000015,1318940.0,-0.09993
888,2023-08-29,,291.0,,1.3,22.2,2220.0,1221230.0,0.0018211499495492944,0.22123000000000026,1318940.0,-0.09771
889,2023-08-30,133.0,381.0,98.0,0.1,1.2,120.0,1221350.0,9.82615887261673e-05,0.22135000000000038,1318940.0,-0.09759
890,2023-08-31,,82.0,,131.0,-36.0,-3600.0,1217750.0,-0.002947558030048758,0.21775000000000033,1318940.0,-0.10119
