is_upgraded,CAPEI_change,bm_change,evm_change,pe_op_basic_change,pe_op_dil_change,pe_exi_change,pe_inc_change,ps_change,pcf_change,dpr_change,npm_change,opmbd_change,opmad_change,gpm_change,ptpm_change,roa_change,roe_change,roce_change,efftax_change,aftret_eq_change,aftret_invcapx_change,aftret_equity_change,pretret_noa_change,pretret_earnat_change,GProf_change,equity_invcap_change,debt_invcap_change,totdebt_invcap_change,capital_ratio_change,cfm_change,int_debt_change,int_totdebt_change,cash_lt_change,invt_act_change,rect_act_change,debt_ebitda_change,short_debt_change,curr_debt_change,lt_debt_change,profit_lct_change,ocf_lct_change,cash_debt_change,fcf_ocf_change,lt_ppent_change,dltt_be_change,debt_at_change,debt_assets_change,debt_capital_change,de_ratio_change,intcov_change,intcov_ratio_change,cash_ratio_change,quick_ratio_change,curr_ratio_change,cash_conversion_change,inv_turn_change,at_turn_change,rect_turn_change,pay_turn_change,sale_invcap_change,sale_equity_change,sale_nwc_change,rd_sale_change,adv_sale_change,staff_sale_change,accrual_change,ptb_change,PEG_trailing_change
0,0.413382072,0.217765043,1.031875102,-2.507160139,-2.507160139,-1.955911695,-1.777917452,0.052504526,0.900958144,0,-2.103773585,-0.270742358,-0.488505747,-0.272727273,-2.052287582,-0.55,-1.73364486,-0.716666667,0,-1.73364486,-1.470238095,-1.73364486,-0.691729323,-0.688372093,-0.545081967,-0.12012012,0.24024024,0.51497006,0.24024024,-1.240740741,-0.323076923,-0.4375,0.094936709,-0.304545455,-0.245700246,2.304270463,22.2,0.041533546,0.087686567,-0.614229765,-0.706356312,-0.665012407,-0.613475177,0.165980796,0.408,0.503846154,0.132780083,0.270557029,0.295064378,-1.583997838,-0.616569961,0.051536174,-0.055781308,-0.130509939,0.020671738,-0.045708252,-0.373386296,-0.191462384,-0.439885762,-0.370084811,-0.284394251,-0.351571165,0.095238095,,-1,1.126984127,-0.096365996,
0,0.035083774,0,0,0.035099137,0.035099137,0.035079451,0.035079451,0.034977064,0.035070034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0.034829443,
1,-0.368786931,-0.200674536,-3.720700309,5.440055122,5.440055122,23.85866261,23.85866261,0.721296296,2.659104844,,-0.943377149,-1.356321839,-0.901639344,2.27027027,-0.892372881,-1.4,-0.93220339,-0.859375,,-0.894101877,,-0.937969925,,,2.142857143,0.127118644,-0.144602851,-0.064189189,-0.144602851,-1.032679739,,,-0.260869565,,,-3.157659522,0.412790698,,-0.288135593,,,0.653846154,-0.040941658,0.032344133,-0.242074928,-0.212598425,0.005611672,0.006756757,0.054697081,,,,,,,-0.344803695,0,0.084337349,-0.3125,0.209219858,0.061371841,,,0.111111111,-0.035714286,-0.777777778,0.78372093,
1,0.578469995,-0.270562771,0.057188934,-0.006074024,-0.00795352,-0.13978968,-0.158637516,0.217451524,0.200272016,-0.334346505,0.485714286,0.13,0.216216216,0.014749263,0.537037037,0.215686275,0.516129032,0.304878049,0.030898876,0.507936508,0.413461538,0.507936508,0.293413174,0.316239316,0.088461538,-0.010542169,0.020833333,-0.09273183,0.020833333,0.222222222,-0.228571429,-0.118644068,-0.227272727,0.034090909,0.133333333,-0.222090963,-0.670886076,-0.068762279,0.090673575,0.337099812,0.198156682,-0.084745763,-0.020884521,-0.018027572,0.038229376,-0.053846154,-0.024647887,-0.035490605,-0.054033486,0.728663268,0.587056594,-0.167630058,0.013477089,0.104,0.023427689,0.026296018,0.073615635,-0.058604043,0.092695075,0.029262087,0.040540541,-0.224276641,,-0.071428571,,-0.295774648,0.355546358,
1,0.884322944,-0.587537092,0.307322225,0.289451139,0.294990618,0.310286007,0.310286007,0.626848692,0.417658168,-0.082191781,0.230769231,0.168141593,0.233333333,0.005813953,0.228915663,0.311827957,0.5,0.41588785,0.013623978,0.510526316,0.360544218,0.510526316,0.398148148,0.38961039,0.128975265,-0.071537291,0.137026239,0.179558011,0.137026239,0.116883117,0.12962963,0.076923077,0.852941176,-0.083791209,0.094117647,-0.130599848,0.634615385,0.018987342,0.007125891,0.18028169,0.163461538,0.384259259,0.025094103,0.147948164,0.218992248,0.134146341,0.086642599,0.121212121,0.214802896,0.094639651,0.120116021,0.8125,0.204787234,-0.014492754,-0.161084626,0.116398243,0.119538835,-0.060505307,0.022030894,0.1631644,0.25297619,0.069323144,,-0.153846154,,0.16,1.160610687,-0.563567362
1,-0.074756046,-0.098265896,-0.277573235,-0.837712126,-0.837312402,-0.787911319,-0.787911319,-0.175149701,-0.348985229,-0.767058824,2.818181818,0.308943089,1.069767442,0.107476636,1.620689655,0.479338843,3.285714286,1.226666667,-0.0562249,3.24,1.421052632,3.24,1.223684211,1.333333333,0.226415094,0.001338688,-0.016129032,-0.0234375,-0.012048193,0.159292035,0.047619048,0.049382716,0.174603175,0,-0.060218978,-0.300411523,-0.1875,-0.028697572,0.051181102,0.536687631,0.490322581,-0.317857143,-1.19379845,-0.019328586,-0.010676157,0.013513514,-0.030141844,-0.046948357,-0.065900383,1.415173867,1.130288596,0.207142857,0.12345679,0.124493927,,0.011081302,0.106060606,0.112479015,0.215960325,0.068421053,0.065938865,,,,,-0.029411765,-0.120896717,
0,0.014856933,0.915384615,1.376689563,-1.592775041,-1.591318591,-1.315131528,-1.310223177,2.75862069,0.279837668,0,-11.78571429,0.788819876,-4.988764045,1.012658228,-9.447368421,-0.703910615,-2.488888889,-1.520958084,0,-2.367924528,-1.923913043,-2.367924528,-1.485207101,-1.613445378,-0.642307692,-0.038770053,-0.004098361,-0.016,0.024390244,0.977099237,-0.295454545,-0.282352941,1.662162162,-0.494444444,-0.489320388,3.081176471,-0.5,-0.565909091,0.775280899,-0.008185539,0.632034632,-0.246073298,-16.74666667,-0.45746888,0.136690647,0.293333333,-0.263254113,-0.339901478,-0.415914684,-2.481893543,-1.803761673,5.112426036,0.674725275,0.508550855,,-0.567835718,-0.833789954,-0.483651911,0.063403782,-0.865353038,-0.859893486,-0.930208664,,,,1.075757576,-0.396174863,
1,1.690130536,-0.26013986,-3.501369238,-3.516022328,-3.617531528,-5.193791441,-8.102471368,0.985138004,2.950391645,,-1.643478261,-2.888888889,-2.333333333,-2.888888889,-1.502702703,-3,-1.321428571,-1.858695652,,-1.311688312,-1.676470588,-1.344497608,,,-3.25,0.370304114,-0.355371901,-0.339425587,-0.355371901,0.228187919,-0.086956522,-0.092307692,-0.8,,,-2.077478162,0.423076923,,0.041666667,,,-0.466666667,0.003215434,0.017593029,-0.528505393,0,-0.03649635,-0.234960272,-0.482622839,-2.217945315,-2.567261905,,,,,,0.044776119,-0.485849057,0.393700787,-0.274927396,-0.397167488,,,,,-0.904761905,0.44549763,
1,1.922398589,-0.232941176,0.691664221,0.59209398,0.605642257,0.292080867,0.069334553,0.938976378,-0.895097431,-0.529058116,0.553571429,0.004132231,0.067010309,0.036781609,0.194174757,-0.159235669,0.5,-0.16875,-0.08719346,0.5,-0.092436975,0.5,0.299319728,0.270588235,-0.060606061,-0.193693694,0.154676259,-0.090909091,0.154676259,0.642105263,-0.336734694,-0.166666667,0.367088608,-0.077777778,-0.214626391,0.230790569,-0.41943734,-0.273159145,0.417050691,0.246808511,21.94444444,-2.258333333,-1.201347499,0.439922166,0.429824561,0.119092628,0.00269179,0.030523256,0.009695291,0.252286952,0.032423669,0.882666667,0.098381071,0.090702948,-0.308027352,0.196759259,-0.093904448,0.45194508,0.155299739,-0.263610315,-0.087711864,0.027952756,-0.257142857,0.066666667,,-2.533333333,0.695876289,
1,0.773522796,-0.291411043,-0.017437321,0.091452577,0.089132176,-0.104296335,-0.11368205,0.256852792,0.380206975,-0.004255319,0.390804598,0.04526749,0.086956522,0.006651885,0.512195122,0.174242424,0.358974359,0.218045113,0.047761194,0.358974359,0.268518519,0.358974359,0.159685864,0.185185185,0.108870968,0.083798883,-0.046728972,-0.051807229,-0.046728972,0.064102564,-0.215384615,-0.2,0.101851852,0.024096386,-0.016194332,-0.164300203,-0.022026432,-0.032679739,0.003252033,0.233788396,0.075060533,-0.198675497,0.007722008,-0.020720721,-0.118795315,-0.037162162,-0.034899329,-0.038081805,-0.122085048,0.617454825,0.562418215,0.138810198,0.121882086,0.124220374,-0.074776596,0.020551257,0.1,0.066193853,-0.058751645,0.083009079,0.000928936,-0.062811183,-0.076923077,-0.125,,-0.543478261,0.286474164,-0.759302326
1,0.0609044,-0.142694064,0.1623266,0.250799668,0.253341149,0.379249707,0.379249707,0.414179104,0.001399091,,0.032258065,0.13559322,0.176470588,0.020408163,0.083333333,0.102189781,-0.172248804,0.024489796,0.068965517,-0.172248804,-0.02994012,-0.172248804,0.012406948,0.135294118,-0.047511312,0.101092896,-0.276119403,-0.276119403,-0.276119403,0.025641026,0.06779661,0.06779661,0.196930946,,-0.136363636,-0.267267267,,0.006430868,-0.125,0.185074627,0.460674157,1.140350877,0.048894063,-0.099576102,-0.343324251,-0.218045113,-0.106583072,-0.113240418,-0.247872944,0.139902555,0.299972914,0.189189189,0.082822086,0.082822086,,,-0.009292035,0.196410579,0.018391704,-0.137636761,-0.216938841,-0.146668143,,,,1.111111111,0.245967742,2.731481481
1,-0.172224,0.121171771,0.023869347,-0.052187914,-0.053596483,-0.13038674,-0.13038674,-0.044854881,-36.52392595,inf,0.15625,0.044776119,0.016666667,0.095,0.096153846,-0.092715232,-0.023121387,-0.087649402,-0.029569892,-0.023121387,-0.074074074,-0.023121387,-0.073529412,-0.10880829,0.016627078,0,0,0,0,0.15,-0.142857143,-0.142857143,-0.058760684,,-0.242105263,0.049180328,,-0.003194888,0.021978022,-0.022670025,-1.005128205,-0.290983607,-0.126526082,-0.044945816,-0.004149378,0.009615385,-0.010526316,-0.037328094,-0.024886878,0.194434752,0.092040838,-0.056818182,0.001699717,0.001699717,,,-0.12684234,0.153823885,-0.066474544,-0.083227607,-0.083622981,-0.061227137,,,,-1.947368421,-0.1596548,0.100496278
1,0.644348229,-0.541567696,1.444989775,1.769661237,1.760624629,1.408464471,1.408464471,0.364640884,-1.106032152,0.382608696,-0.459459459,-0.314285714,-0.344262295,-0.182648402,-0.298245614,-0.240875912,-0.360946746,-0.336244541,0.315789474,-0.360946746,-0.386666667,-0.360946746,-0.383597884,-0.290697674,-0.105140187,-0.094292804,0.391752577,0.474226804,0.391752577,-0.391304348,-0.092592593,-0.148148148,-0.267877412,,0.875,1.016927083,inf,-0.065705128,0.365591398,-0.231958763,-72,-0.653179191,-0.265565438,0.024832589,0.5375,0.523809524,0.04964539,0.106122449,0.123743233,-0.497407434,-0.448747913,-0.216158753,0.07239819,0.07239819,,,0.095652174,-0.445498711,0.120189339,0.061998339,0.172244534,-0.042835429,,,,-1.083333333,0.63478819,0
0,0.350808727,-0.090673575,0.009451322,0.055671814,0.059251038,1.106408019,1.106408019,0.16194332,-0.244528932,0.811320755,-0.45,0.083333333,0.1,0.022346369,-0.3,0.096153846,-0.462962963,0.078947368,0.271578947,-0.462962963,-0.380434783,-0.462962963,0.094420601,0.131147541,0.031331593,0.010958904,-0.02962963,-0.01048951,-0.02962963,-0.285714286,0.020408163,0,0.209302326,,0.111111111,-0.077469335,0.303571429,-0.087478559,0.015748031,0.228187919,0.746478873,1.2,0.259515571,-0.112895907,-0.037940379,0.00625,-0.021959459,-0.049815498,-0.052305575,-0.38259227,0.097862767,0.326401447,0.091772152,0.091772152,,,0.023809524,-0.082061618,0.119786882,-0.011206672,-0.021507423,-0.052259275,,,,7.833333333,0.159010601,0
1,0.040974529,-0.264957265,0.299768676,0.127126654,0.13085206,0.13916627,0.13916627,0.235888295,0.424700365,0.027906977,0.102941176,0.038626609,0.1,0.007736944,0.065217391,0.106280193,-0.025572005,0.161383285,-0.064885496,-0.022818792,0.021447721,-0.022818792,0.069506726,0.183391003,0.038135593,0.144230769,-0.103092784,-0.168704156,-0.104452055,0.026455026,-0.233333333,-0.186046512,-0.072463768,-0.06779661,0.029357798,-0.114498141,-0.190972222,0.016786571,0.079831933,0.110552764,-0.071301248,0.051020408,-0.051190476,0.035018844,-0.218637993,-0.052447552,-0.051522248,-0.090909091,-0.272665419,0.40707728,0.442739604,-0.081818182,0.019298246,0.014851485,-0.135113428,0.120915411,0.030701754,0.023453608,-0.070572207,-0.095748755,-0.210157618,-0.01291177,-0.048387097,0.083333333,,-0.486486486,0.2298627,0.493333333
1,0.860423419,-0.170634921,0.17610756,0.332234485,0.322617113,0.567348466,0.567348466,0.679477883,1.050352558,-0.192,0.081395349,0.120218579,0.178807947,0.041570439,0.514018692,0.22875817,-0.27852349,0.284153005,1.359116022,-0.27852349,0.04109589,-0.27852349,0.25,0.1875,0.130193906,0.64673913,-0.376788553,-0.309309309,-0.377179081,0.008403361,-0.103448276,-0.2,0.549295775,-0.07106599,-0.098984772,-0.434287685,1.690909091,0.631578947,-0.21942446,-0.063610851,-0.313617607,0.603960396,-0.268578879,-0.295874822,-0.621194379,-0.313769752,-0.205843293,-0.288721805,-0.514964216,0.834385256,1.32087529,-0.050666667,-0.101628299,-0.141300647,-0.089484882,0.016777351,0.086330935,0.082639715,-0.152752426,0.092577813,-0.336173964,0.066091,-0.023529412,,,-0.75,0.209906227,0.389712293
1,0.296510079,-0.251012146,0.358322358,0.047240637,0.029170888,0.070334109,0.028713176,0.517555706,0.294472741,inf,0.427536232,0.154605263,0.402843602,0.043628014,0.435643564,0.391304348,0.393617021,0.832432432,0.01910828,0.393617021,0.777027027,0.393617021,0.680272109,0.697916667,0.189328744,0.246088193,-0.582491582,-0.582491582,-0.582491582,0.095238095,0.090909091,0.090909091,0.827956989,,-0.548022599,-0.675547098,,0.302186879,-0.409722222,0.401468788,0.422666667,0.952513966,0.031287605,-0.189182969,-0.665876777,-0.572769953,-0.279352227,-0.523364486,-0.432958035,2.224427308,2.435305918,0.404761905,0.177358491,0.177358491,,,0.229385307,1.037528748,-0.217615012,0.115301724,-0.10530303,-0.178681319,-0.088888889,0.022727273,,0.103092784,0.302531334,-0.517414722
1,-2.580724685,-0.052845528,0.260802808,1.038271135,1.197368421,1.504342819,1.504342819,0.322265625,0.248549163,0.796875,-0.393939394,-0.053191489,-0.074626866,-0.053191489,-0.046511628,-0.04,-0.380530973,-0.057142857,0.16969697,-0.448979592,-0.197802198,-0.386363636,-0.108991826,-0.054545455,-0.078431373,0.027160494,-0.059241706,-0.059196617,-0.042696629,-0.1875,-0.033333333,-0.037037037,0.070422535,,-0.006033183,0.027293191,-0.018518519,0.019005848,-0.038277512,-0.083333333,0.022988506,-0.366666667,0.088998764,0.069954128,-0.083493282,-0.054945055,-0.014157014,-0.011283498,-0.035462842,-0.185752931,-0.012960713,0.048076923,0.007272727,0.007272727,0.08704379,,-0.027573529,-0.032142857,-0.025300443,-0.033309709,-0.048844146,-0.105067137,,,0.052884615,0.321428571,0.231121281,0
1,-0.671170371,-0.203862661,-0.11473556,-0.400840729,-0.416838323,-0.533475128,-0.533475128,0.295420975,0.355776892,-0.671304348,1.1,0.202247191,0.370967742,0.202247191,0.707317073,0.229166667,0.942857143,0.454545455,-0.018134715,1.425925926,0.493150685,1.203703704,0.733944954,0.384615385,0.234042553,0.237980769,-0.100755668,-0.015730337,-0.093896714,0.288461538,0.068965517,-0.025641026,-0.030701754,,0.047040971,-0.296904958,0.754716981,0.077474892,-0.223880597,0.136363636,-0.101123596,0.403508772,-0.071509648,0.208100637,-0.27434555,-0.127906977,0.018276762,0.019971469,0.086509868,0.671096346,0.674599918,-0.100917431,-0.042418773,-0.042418773,0.073549777,,0.028355388,-0.064944649,-0.064243997,0.16568915,0.097608781,0.65228343,,,-0.04109589,-0.351351351,0.190055762,4.386666667
1,-0.491066188,-0.336927224,0.094428614,0.094013096,-0.126586438,-0.235757999,-0.235757999,0.302166477,0.259085121,0.761904762,0.5,0.177570093,0.235294118,0.177570093,0.371428571,0.254237288,0.617647059,0.416666667,-0.208443272,0.679389313,0.605504587,0.848739496,1.054673721,0.291666667,0.293103448,0.019417476,0.128851541,-0.01826484,0.124352332,0.328358209,-0.333333333,-0.342105263,-0.271493213,,0.076811594,-0.289832489,-0.661290323,-0.03861518,0.006410256,0.27,0.125,-0.1875,-0.048899756,-0.119396713,0.106782107,-0.093333333,0.03974359,0.114685315,0.215476487,1.193505633,1.276157804,-0.241496599,-0.014137606,-0.014137606,0,,0.080882353,-0.000789266,-0.321775312,0.175471698,0.271785714,0.440114005,,,0.015873016,-0.375,0.58766107,2.180693069
0,0.019498902,-0.444924406,0.02435859,0.029586847,0.03384077,0.914192902,0.944569237,0.435089974,0.989321943,inf,-0.259259259,0.074733096,0.095505618,0.008787346,-0.408163265,0.099236641,0.2,0.13592233,-0.391509434,0.302325581,0.028571429,0.302325581,0.177664975,0.08974359,0.015151515,-0.438172043,0.258373206,0.28436019,0.261562998,-0.050314465,-0.097222222,-0.112676056,-0.452054795,,0.17037037,0.160176532,1.9,0.11038961,0.039660057,-0.178571429,-0.448818898,-0.228813559,-0.268085106,0.139313984,1.08272328,0.258964143,0.1875,0.255086072,1.162332215,-0.135533294,-0.001741402,-0.507399577,-0.312581913,-0.312581913,-0.211948438,,0.010799136,-0.049691834,-0.216607627,0.029109589,0.837476099,7.267674905,,,-0.045248869,-0.267605634,1.69762419,0
0,-0.072989746,0.209549072,1.645348837,0.899285272,0.870743667,1.125307903,-0.140990494,0.530637255,0.131320428,1.89380531,-0.275862069,-0.28358209,-0.381818182,0.082781457,-0.4,-0.626760563,-0.636363636,-0.613861386,-0.303135889,-0.638418079,-0.61849711,-0.638418079,-0.906214039,-0.646808511,-0.483679525,0,0,-0.450672646,0,0.595238095,-0.378151261,0.116666667,-0.090909091,0.015,-0.028571429,0.650619985,-0.826961771,-0.22907489,0.294573643,-0.40874036,0.01055409,0.04,-0.152119701,-0.110210051,0,-0.348314607,-0.082489146,-0.251533742,-0.225257501,-0.408901894,-0.492509568,0.177777778,0.320812183,0.32601626,1.081780317,-0.493678756,-0.471754212,-0.420108033,-0.388279536,-0.553359684,-0.553511193,-0.8124291,0.090909091,,,0.06557377,-0.309756098,0
1,0.843763644,-0.061403509,-0.586306002,-0.816963074,-0.813742264,-0.829577628,-0.617731173,0.022417934,0.748180309,-0.733944954,1.952380952,0.96875,1.264705882,0.091743119,2.571428571,1.490566038,2.8125,2.064102564,-0.085,2.8125,-1,2.8125,1.006134969,1.313253012,0.408045977,0.283505155,-0.991071429,-0.208163265,-0.991071429,0.208955224,0,0,0.723076923,-0.064039409,-0.162895928,-0.75430844,5.627906977,0.071428571,-0.994011976,1.395652174,-0.289817232,-0.378205128,-0.017647059,-0.204990288,-0.993055556,-0.379310345,-0.009463722,-0.316939891,-0.020809249,0,0,0.606469003,0.135280553,0.11710607,-0.042050625,0.110315186,0.288930582,0.299579327,0.388831967,0.634513274,0.272664835,-0.068104128,0.333333333,,,-1.323076923,0.325677267,-0.968952576
1,7.024322594,-0.145009416,-0.022734071,-1.251081498,-1.256476555,-3.971198157,-3.971198157,-0.173913043,0.306796528,,-1.302631579,0.390243902,1.4,0.103448276,-1.491803279,0.597560976,-1.375238095,2.084745763,,-1.377609108,-1.575862069,-1.377609108,1.680555556,1.666666667,0.140540541,-0.026132404,0.040189125,-0.093686354,0.04009434,-1.88,0.026666667,0.15625,0.023923445,0.129213483,-0.410557185,-0.344893293,-0.920289855,-0.017391304,0.081784387,0.470930233,-0.333333333,-0.229166667,-0.682422452,0.118057981,0.062755798,-0.057017544,-0.00273224,0,-0.012048193,-1.473721234,1.679651696,0.03960396,-0.014672686,0.061002179,-0.583715415,-0.12071383,0.084077031,0.68473291,0.008003049,-0.005024028,0.02207727,-0.139360372,-0.333333333,,,-0.881918819,-0.136683889,
1,-1.365679764,0.418250951,-0.30242924,-0.664750224,-0.660619224,-8.107015458,-8.107015458,-0.16463202,-0.330594785,0.191489362,-1.130177515,0.22761194,0.295964126,0.22761194,-1.200193424,0.805555556,-1.180582524,1.078947368,0,-1.189427313,-1.345864662,-1.189427313,0.777456647,0.681318681,0.641025641,0.151898734,-0.172131148,-0.157894737,-0.163385827,-1.199582027,0.093333333,0.067567568,0.322869955,,-0.031390135,-0.511026464,1.636363636,0.666666667,-0.154320988,0.052923077,0.072156197,-0.100719424,0.061742007,-0.012631785,-0.287234043,-0.2,-0.072147651,-0.148727984,-0.152105594,-1.334420526,1.019607843,-0.211287988,-0.228376149,-0.228376149,-0.181510243,,0.336769759,0.149804535,-0.625841905,0.403794038,0.219794344,0.225080386,,,0.140522876,-0.871257485,-0.035409035,
1,-1.366098997,-0.146112601,0.077316294,0.155995935,0.167900615,0.038090458,0.038090458,0.294780793,0.585962065,5.589285714,0.295454545,0.003039514,0.048442907,0.003039514,0.342995169,-0.076923077,-0.086021505,-0.056962025,0.244514107,-0.139534884,-0.108695652,-0.139534884,-0.370731707,-0.331154684,-0.0625,0.408424908,-0.475247525,-0.439903846,-0.491764706,0.078534031,-0.109756098,-0.151898734,1.254237288,,-0.37037037,-0.413694137,2.103448276,0.325925926,-0.319343066,-0.065458796,-0.239113222,0.456,-0.018691589,0.247900826,-0.606343284,-0.448717949,-0.242314647,-0.457471264,-0.452186805,1.092002601,1.12819947,0.700917431,0.402871106,0.402871106,-0.070332622,,-0.064267352,0.058071535,-0.100385655,-0.048262548,-0.32455216,-0.41032371,,,-0.028653295,-0.76744186,-0.056329114,
0,-0.435672515,0.707726764,-0.499284194,-0.779714045,-0.777863751,-0.794823193,-0.730390756,-0.244973939,0.138318994,-0.874456184,1.544117647,0.853571429,0.93877551,0.47166362,1.631578947,0.866666667,1.107142857,1.029411765,-1.901197605,2.166666667,,1.306122449,,,0.4,0.10619469,-0.009771987,-0.16080402,-0.009771987,1.106796117,,,0.187919463,,,-0.515913612,-0.11237785,,0.014705882,,,-1.166666667,0,-0.184813956,-0.105350248,-0.141975309,-0.003257329,-0.007717751,-0.039324405,,,,,,,-0.406957172,-0.054545455,0.01734104,-0.346938776,-0.066666667,-0.080114449,,,0.105263158,0.089285714,-0.5,-0.323293173,
0,0.332047183,-0.358032787,0.103237771,0.520922419,0.519763744,0.703619567,0.703619567,1.377712032,0.64244186,1.02970297,0.369942197,0.075144509,0.073684211,0.10931677,0.184,-0.214285714,-0.050847458,-0.028985507,-0.102990033,-0.078947368,,-0.097345133,,,-0.142857143,0.058666667,-0.078947368,-0.245508982,-0.078947368,0.31797235,,,0.700564972,,,-0.048821055,-0.185321101,,-0.028985507,,,-9,0,0.010232962,-0.131319359,-0.215827338,-0.01416122,-0.014444444,-0.157254484,,,,,,,0.495111952,-0.230769231,-0.25,-0.75,-0.261904762,-0.3437014,,,0.19047619,0.209016393,0.136363636,0.642433234,11.96226415
1,0.290846565,0.072463768,0.051459093,-0.217933024,-0.21801354,-0.18632128,-0.18632128,0.16722408,0.552497614,-0.300733496,0.475,0.201680672,0.333333333,0.051851852,0.461538462,0.179640719,0.26394052,0.333333333,-0.039370079,0.26394052,0.179856115,0.26394052,0.259887006,0.31092437,0.019713262,0.053191489,-0.032051282,-0.145975443,-0.032051282,0.192307692,-0.238095238,-0.148148148,2.098360656,-0.132142857,-0.174774775,-0.209140201,-0.771812081,-0.095477387,0.084782609,0.336501901,-0.164556962,0.308900524,-0.046898638,0.100093985,-0.077851539,-0.080378251,-0.037037037,-0.051675978,-0.151136994,0.555490994,0.632913961,2.431372549,0.290204678,0.2256707,-0.155222974,0.009285426,-0.031884058,0.100095329,-0.089227924,-0.102049352,-0.146049732,-0.247204716,,-0.090909091,,-0.531914894,0.003807348,
0,-0.282450969,-0.477477477,0.176929748,-0.182682095,-0.180164384,-0.194246575,-0.194246575,-0.404966571,-0.627420842,5.101398601,-0.203389831,-0.125874126,-0.203703704,-0.03286385,-0.178947368,-0.045685279,-0.185294118,-0.072033898,0.071038251,-0.185294118,-0.109756098,-0.185294118,-0.035874439,-0.102564103,0.114235501,0.080808081,-0.052980132,-0.059105431,-0.052980132,-0.075268817,-0.104166667,-0.086956522,-0.465608466,0.683127572,-0.449781659,-0.158667973,-0.147058824,0.222222222,-0.156312625,-0.183499289,0.496212121,-0.284,-0.126984127,-0.145664246,-0.126963351,-0.151670951,0.00795756,-0.00736377,0.035935969,0.171647366,0.187399031,-0.563809524,-0.460623229,-0.309012876,-0.398022805,-0.1754,0.153443114,1.462305026,-0.060067682,0.281788542,0.184113527,1.039697543,,0.4,,1.893939394,0.199317277,-0.006197655
0,0.102504995,0.149606299,1.128561737,1.124732132,1.129022122,2.927418885,2.927418885,0.073260073,-0.008304805,3.384965831,-0.729166667,-0.407035176,-0.526627219,-0.150326797,-0.785185185,-0.518018018,-0.808795411,-0.629757785,-0.235690236,-0.8,-0.735682819,-0.8,-0.550997783,-0.581769437,-0.314671815,0.070422535,-0.034965035,0.006920415,-0.030726257,-0.5,-0.403225806,-0.431372549,-0.3,0.141065831,-0.054054054,1.182750583,0.2,0.097859327,0.023305085,-0.554601227,-0.183529412,0.097744361,-0.086637298,0.065517241,-0.170731707,0.041493776,-0.023752969,-0.011464968,-0.118828609,-0.51021166,-0.342019544,-0.37398374,-0.194256757,-0.138089758,0.012291207,-0.134502192,-0.191489362,-0.074818379,-0.136603291,-0.218719212,-0.270588235,,0,-0.107142857,,8.75,-0.185660291,0
1,0.435805085,-0.080555556,-0.965749813,-1.846675532,-1.86214539,-3.144312952,-3.144312952,0.034548944,-0.535389849,,-1.498727735,28.1,-4.38961039,0.191033138,-1.524731183,38.25,-1.720720721,-6.303030303,,-1.720720721,-1.953642384,-1.720720721,-5.083333333,-5.351351351,0.751351351,0.101604278,-0.301587302,-0.301587302,-0.301587302,-1.737704918,-0.013513514,-0.013513514,0.871527778,-0.091463415,-0.148148148,-0.983142652,,0.152542373,-0.178926441,42.13636364,2.349673203,2.693430657,0.001091703,0.17321718,-0.364985163,-0.301980198,-0.149625935,-0.262962963,-0.226865672,-2.313197791,-8.264059989,0.625358852,0.292902066,0.270723767,-0.115024219,0.038961039,0.475,0.387602689,0.390741587,0.473333333,0.339434276,0.106206897,-0.273809524,-0.5,,-0.657608696,0.359254206,
0,-0.168769367,-0.078549849,0.180511057,0.173865243,0.166015424,0.165619091,0.165619091,0.177842566,0.3906315,0.001953125,0.015306122,-0.010309278,0.019157088,-0.01309329,0.028688525,-0.006369427,0.01875,0.028571429,-0.03271028,0.01875,0.048611111,0.01875,0.015306122,0.00621118,-0.015432099,0.008495146,-0.039772727,-0.039772727,-0.039772727,0.008888889,-0.01369863,-0.01369863,0.043290043,-0.040268456,-0.017391304,-0.032786885,,0.006302521,-0.031476998,-0.005268704,-0.151219512,-0.175889328,-0.00436205,-0.022621309,-0.046728972,-0.042553191,-0.008797654,-0.055276382,-0.017374517,0.058618221,0.065698275,0.036208419,0.016446606,0.009262909,-0.033391402,0.073809524,0.018832392,-0.018299247,0.185700208,0,-0.008695652,-0.009975062,0.005464481,-1,,-0.428571429,0.18701907,0
